cat_title,v_order,v_position,poem_text,poet_name,poem_id
غزل,2,1,صد لطف چشم داشتم و یک نظر نکرد,حافظ,218
غزل,3,0,سیل سرشک ما ز دلش کین به درنبرد,حافظ,218
غزل,4,1,در سنگ خاره قطره باران اثر نکرد,حافظ,218
غزل,5,0,یا رب تو آن جوان دلاور نگاه دار,حافظ,218
غزل,6,1,کز تیر آه گوشه نشینان حذر نکرد,حافظ,218
غزل,7,0,ماهی و مرغ دوش ز افغان من نخفت,حافظ,218
غزل,8,1,وان شوخ دیده بین که سر از خواب برنکرد,حافظ,218
غزل,9,0,می‌خواستم که میرمش اندر قدم چو شمع,حافظ,218
غزل,10,1,او خود گذر به ما چو نسیم سحر نکرد,حافظ,218
غزل,11,0,جانا کدام سنگ‌دل بی‌کفایت است,حافظ,218
غزل,12,1,کو پیش زخم تیغ تو جان را سپر نکرد,حافظ,218
غزل,13,0,کلک زبان بریده حافظ در انجمن,حافظ,218
غزل,14,1,با کس نگفت راز تو تا ترک سر نکرد,حافظ,218
غزل,1,0,دلبر برفت و دلشدگان را خبر نکرد,حافظ,219
غزل,2,1,یاد حریف شهر و رفیق سفر نکرد,حافظ,219
غزل,3,0,یا بخت من طریق مروت فروگذاشت,حافظ,219
غزل,4,1,یا او به شاهراه طریقت گذر نکرد,حافظ,219
غزل,5,0,گفتم مگر به گریه دلش مهربان کنم,حافظ,219
غزل,6,1,چون سخت بود در دل سنگش اثر نکرد,حافظ,219
غزل,7,0,شوخی مکن که مرغ دل بی‌قرار من,حافظ,219
غزل,8,1,سودای دام عاشقی از سر به درنکرد,حافظ,219
غزل,9,0,هر کس که دید روی تو بوسید چشم من,حافظ,219
غزل,10,1,کاری که کرد دیده من بی نظر نکرد,حافظ,219
غزل,11,0,من ایستاده تا کنمش جان فدا چو شمع,حافظ,219
غزل,12,1,او خود گذر به ما چو نسیم سحر نکرد,حافظ,219
غزل,1,0,دیدی ای دل که غم عشق دگربار چه کرد,حافظ,220
غزل,2,1,چون بشد دلبر و با یار وفادار چه کرد,حافظ,220
غزل,3,0,آه از آن نرگس جادو که چه بازی انگیخت,حافظ,220
غزل,4,1,آه از آن مست که با مردم هشیار چه کرد,حافظ,220
غزل,5,0,اشک من رنگ شفق یافت ز بی‌مهری یار,حافظ,220
غزل,6,1,طالع بی‌شفقت بین که در این کار چه کرد,حافظ,220
غزل,7,0,برقی از منزل لیلی بدرخشید سحر,حافظ,220
غزل,8,1,وه که با خرمن مجنون دل افگار چه کرد,حافظ,220
غزل,9,0,ساقیا جام می‌ام ده که نگارنده غیب,حافظ,220
غزل,10,1,نیست معلوم که در پرده اسرار چه کرد,حافظ,220
غزل,11,0,آن که پرنقش زد این دایره مینایی,حافظ,220
غزل,12,1,کس ندانست که در گردش پرگار چه کرد,حافظ,220
غزل,13,0,فکر عشق آتش غم در دل حافظ زد و سوخت,حافظ,220
غزل,14,1,یار دیرینه ببینید که با یار چه کرد,حافظ,220
غزل,1,0,دوستان دختر رز توبه ز مستوری کرد,حافظ,221
غزل,2,1,شد سوی محتسب و کار به دستوری کرد,حافظ,221
غزل,3,0,آمد از پرده به مجلس عرقش پاک کنید,حافظ,221
غزل,4,1,تا نگویند حریفان که چرا دوری کرد,حافظ,221
غزل,5,0,مژدگانی بده ای دل که دگر مطرب عشق,حافظ,221
غزل,6,1,راه مستانه زد و چاره مخموری کرد,حافظ,221
غزل,7,0,نه به هفت آب که رنگش به صد آتش نرود,حافظ,221
غزل,8,1,آن چه با خرقه زاهد می انگوری کرد,حافظ,221
غزل,9,0,غنچه گلبن وصلم ز نسیمش بشکفت,حافظ,221
غزل,10,1,مرغ خوشخوان طرب از برگ گل سوری کرد,حافظ,221
غزل,11,0,حافظ افتادگی از دست مده زان که حسود,حافظ,221
غزل,12,1,عرض و مال و دل و دین در سر مغروری کرد,حافظ,221
غزل,1,0,سال‌ها دل طلب جام جم از ما می‌کرد,حافظ,222
غزل,2,1,وان چه خود داشت ز بیگانه تمنا می‌کرد,حافظ,222
غزل,3,0,گوهری کز صدف کون و مکان بیرون است,حافظ,222
غزل,4,1,طلب از گمشدگان لب دریا می‌کرد,حافظ,222
غزل,5,0,مشکل خویش بر پیر مغان بردم دوش,حافظ,222
غزل,6,1,کو به تأیید نظر حل معما می‌کرد,حافظ,222
غزل,7,0,دیدمش خرم و خندان قدح باده به دست,حافظ,222
غزل,8,1,و اندر آن آینه صد گونه تماشا می‌کرد,حافظ,222
غزل,9,0,گفتم این جام جهان بین به تو کی داد حکیم,حافظ,222
غزل,10,1,گفت آن روز که این گنبد مینا می‌کرد,حافظ,222
غزل,11,0,بی دلی در همه احوال خدا با او بود,حافظ,222
غزل,12,1,او نمی‌دیدش و از دور خدا را می‌کرد,حافظ,222
غزل,13,0,این همه شعبده خویش که می‌کرد این جا,حافظ,222
غزل,14,1,سامری پیش عصا و ید بیضا می‌کرد,حافظ,222
غزل,15,0,گفت آن یار کز او گشت سر دار بلند,حافظ,222
غزل,16,1,جرمش این بود که اسرار هویدا می‌کرد,حافظ,222
غزل,17,0,فیض روح القدس ار باز مدد فرماید,حافظ,222
غزل,18,1,دیگران هم بکنند آن چه مسیحا می‌کرد,حافظ,222
غزل,19,0,گفتمش سلسله زلف بتان از پی چیست,حافظ,222
غزل,20,1,گفت حافظ گله‌ای از دل شیدا می‌کرد,حافظ,222
غزل,1,0,صبا وقت سحر بویی ز زلف یار می‌آورد,حافظ,225
غزل,2,1,دل شوریده ما را به بو در کار می‌آورد,حافظ,225
غزل,3,0,من آن شکل صنوبر را ز باغ دیده برکندم,حافظ,225
غزل,4,1,که هر گل کز غمش بشکفت محنت بار می‌آورد,حافظ,225
غزل,5,0,فروغ ماه می‌دیدم ز بام قصر او روشن,حافظ,225
غزل,6,1,که رو از شرم آن خورشید در دیوار می‌آورد,حافظ,225
غزل,7,0,ز بیم غارت عشقش دل پرخون رها کردم,حافظ,225
غزل,8,1,ولی می‌ریخت خون و ره بدان هنجار می‌آورد,حافظ,225
غزل,9,0,به قول مطرب و ساقی برون رفتم گه و بی‌گه,حافظ,225
غزل,10,1,کز آن راه گران قاصد خبر دشوار می‌آورد,حافظ,225
غزل,11,0,سراسر بخشش جانان طریق لطف و احسان بود,حافظ,225
غزل,12,1,اگر تسبیح می‌فرمود اگر زنار می‌آورد,حافظ,225
غزل,13,0,عفاالله چین ابرویش اگر چه ناتوانم کرد,حافظ,225
غزل,14,1,به عشوه هم پیامی بر سر بیمار می‌آورد,حافظ,225
غزل,15,0,عجب می‌داشتم دیشب ز حافظ جام و پیمانه,حافظ,225
غزل,16,1,ولی منعش نمی‌کردم که صوفی وار می‌آورد,حافظ,225
غزل,1,0,نسیم باد صبا دوشم آگهی آورد,حافظ,226
غزل,2,1,که روز محنت و غم رو به کوتهی آورد,حافظ,226
غزل,3,0,به مطربان صبوحی دهیم جامه چاک,حافظ,226
غزل,4,1,بدین نوید که باد سحرگهی آورد,حافظ,226
غزل,5,0,بیا بیا که تو حور بهشت را رضوان,حافظ,226
غزل,6,1,در این جهان ز برای دل رهی آورد,حافظ,226
غزل,7,0,همی‌رویم به شیراز با عنایت بخت,حافظ,226
غزل,8,1,زهی رفیق که بختم به همرهی آورد,حافظ,226
غزل,9,0,به جبر خاطر ما کوش کاین کلاه نمد,حافظ,226
غزل,10,1,بسا شکست که با افسر شهی آورد,حافظ,226
غزل,11,0,چه ناله‌ها که رسید از دلم به خرمن ماه,حافظ,226
غزل,12,1,چو یاد عارض آن ماه خرگهی آورد,حافظ,226
غزل,13,0,رساند رایت منصور بر فلک حافظ,حافظ,226
غزل,14,1,که التجا به جناب شهنشهی آورد,حافظ,226
غزل,1,0,یارم چو قدح به دست گیرد,حافظ,227
غزل,2,1,بازار بتان شکست گیرد,حافظ,227
غزل,3,0,هر کس که بدید چشم او گفت,حافظ,227
غزل,4,1,کو محتسبی که مست گیرد,حافظ,227
غزل,5,0,در بحر فتاده‌ام چو ماهی,حافظ,227
غزل,6,1,تا یار مرا به شست گیرد,حافظ,227
غزل,7,0,در پاش فتاده‌ام به زاری,حافظ,227
غزل,8,1,آیا بود آن که دست گیرد,حافظ,227
غزل,9,0,خرم دل آن که همچو حافظ,حافظ,227
غزل,10,1,جامی ز می الست گیرد,حافظ,227
غزل,1,0,دلم جز مهر مه رویان طریقی بر نمی‌گیرد,حافظ,228
غزل,2,1,ز هر در می‌دهم پندش ولیکن در نمی‌گیرد,حافظ,228
غزل,3,0,خدا را ای نصیحتگو حدیث ساغر و می گو,حافظ,228
غزل,4,1,که نقشی در خیال ما از این خوشتر نمی‌گیرد,حافظ,228
غزل,5,0,بیا ای ساقی گلرخ بیاور باده رنگین,حافظ,228
غزل,6,1,که فکری در درون ما از این بهتر نمی‌گیرد,حافظ,228
غزل,7,0,صراحی می‌کشم پنهان و مردم دفتر انگارند,حافظ,228
غزل,8,1,عجب گر آتش این زرق در دفتر نمی‌گیرد,حافظ,228
غزل,9,0,من این دلق مرقع را بخواهم سوختن روزی,حافظ,228
غزل,10,1,که پیر می فروشانش به جامی بر نمی‌گیرد,حافظ,228
غزل,11,0,از آن رو هست یاران را صفاها با می لعلش,حافظ,228
غزل,12,1,که غیر از راستی نقشی در آن جوهر نمی‌گیرد,حافظ,228
غزل,13,0,سر و چشمی چنین دلکش تو گویی چشم از او بردوز,حافظ,228
غزل,14,1,برو کاین وعظ بی‌معنی مرا در سر نمی‌گیرد,حافظ,228
غزل,15,0,نصیحتگوی رندان را که با حکم قضا جنگ است,حافظ,228
غزل,16,1,دلش بس تنگ می‌بینم مگر ساغر نمی‌گیرد,حافظ,228
غزل,17,0,میان گریه می‌خندم که چون شمع اندر این مجلس,حافظ,228
غزل,18,1,زبان آتشینم هست لیکن در نمی‌گیرد,حافظ,228
غزل,19,0,چه خوش صید دلم کردی بنازم چشم مستت را,حافظ,228
غزل,20,1,که کس مرغان وحشی را از این خوشتر نمی‌گیرد,حافظ,228
غزل,21,0,سخن در احتیاج ما و استغنای معشوق است,حافظ,228
غزل,22,1,چه سود افسونگری ای دل که در دلبر نمی‌گیرد,حافظ,228
غزل,23,0,من آن آیینه را روزی به دست آرم سکندروار,حافظ,228
غزل,24,1,اگر می‌گیرد این آتش زمانی ور نمی‌گیرد,حافظ,228
غزل,25,0,خدا را رحمی ای منعم که درویش سر کویت,حافظ,228
غزل,26,1,دری دیگر نمی‌داند رهی دیگر نمی‌گیرد,حافظ,228
غزل,27,0,بدین شعر تر شیرین ز شاهنشه عجب دارم,حافظ,228
غزل,28,1,که سر تا پای حافظ را چرا در زر نمی‌گیرد,حافظ,228
غزل,1,0,ساقی ار باده از این دست به جام اندازد,حافظ,229
غزل,2,1,عارفان را همه در شرب مدام اندازد,حافظ,229
غزل,3,0,ور چنین زیر خم زلف نهد دانه خال,حافظ,229
غزل,4,1,ای بسا مرغ خرد را که به دام اندازد,حافظ,229
غزل,5,0,ای خوشا دولت آن مست که در پای حریف,حافظ,229
غزل,6,1,سر و دستار نداند که کدام اندازد,حافظ,229
غزل,7,0,زاهد خام که انکار می و جام کند,حافظ,229
غزل,8,1,پخته گردد چو نظر بر می خام اندازد,حافظ,229
غزل,9,0,روز در کسب هنر کوش که می خوردن روز,حافظ,229
غزل,10,1,دل چون آینه در زنگ ظلام اندازد,حافظ,229
غزل,11,0,آن زمان وقت می صبح فروغ است که شب,حافظ,229
غزل,12,1,گرد خرگاه افق پرده شام اندازد,حافظ,229
غزل,13,0,باده با محتسب شهر ننوشی زنهار,حافظ,229
غزل,14,1,بخورد باده‌ات و سنگ به جام اندازد,حافظ,229
غزل,15,0,حافظا سر ز کله گوشه خورشید برآر,حافظ,229
غزل,16,1,بختت ار قرعه بدان ماه تمام اندازد,حافظ,229
غزل,1,0,دمی با غم به سر بردن جهان یک سر نمی‌ارزد,حافظ,230
غزل,2,1,به می بفروش دلق ما کز این بهتر نمی‌ارزد,حافظ,230
غزل,3,0,به کوی می فروشانش به جامی بر نمی‌گیرند,حافظ,230
غزل,4,1,زهی سجاده تقوا که یک ساغر نمی‌ارزد,حافظ,230
غزل,5,0,رقیبم سرزنش‌ها کرد کز این باب رخ برتاب,حافظ,230
